path,subject_id,session_id,sentence_id,gender,is_control,transcript_roman,transcript
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H19_M2.wav,F51,S1,H19,F,False,bhuula isa baata koo,भूला इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H20_M2.wav,F51,S1,H20,F,False,magara vaha bhii nahiin huaa,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H21_M2.wav,F51,S1,H21,F,False,dara kaa artha hootaa hai bhaya,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H22_M2.wav,F51,S1,H22,F,False,eika baara phira sei aabhaara,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H23_M2.wav,F51,S1,H23,F,False,naa jaanei kitanei looga isei padhtei hai,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H24_M2.wav,F51,S1,H24,F,False,abhii main shaanta hii huuna,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H25_M2.wav,F51,S1,H25,F,False,svaagata kei liyei dhanyavaada,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H26_M2.wav,F51,S1,H26,F,False,apanaa apanaa achchhaa kaarya jaarii rakhein,अपना अपना अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H27_M2.wav,F51,S1,H27,F,False,main bhaarata mein rahataa huuna,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H28_M2.wav,F51,S1,H28,F,False,kahaa jaataa huuna ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,कहा जाता हूं कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H29_M2.wav,F51,S1,H29,F,False,aapakaa sandeisha paakara achchhaa lagaa,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H30_M2.wav,F51,S1,H30,F,False,jaldii sei jaldii kuchha kiijiei,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H01_M2.wav,F54,S1,H01,F,False,pasanda karanei aapakei hindii pasanda karanei khushii huii,पसंद करने आपके हिंदी पसंद करने खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H02_M2.wav,F54,S1,H02,F,False,isakei badalei mein tuma kuchha aura maanaga loo,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H03_M2.wav,F54,S1,H03,F,False,chikitsaa kaa ilaaja ilaaja,चिकित्सा का इलाज इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H04_M2.wav,F54,S1,H04,F,False,isei jaarii,इसे जारी
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H05_M2.wav,F54,S1,H05,F,False,madada kei liyei bahuta dhanyavaada bahuta dhanyavaada,मदद के लिए बहुत धन्यवाद बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H06_M2.wav,F54,S1,H06,F,False,aba joo main kahataa huuna usakaa paalana,अब जो मैं कहता हूं उसका पालन
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H07_M2.wav,F54,S1,H07,F,False,bhaarata mein bhaarata mein aisaa nahiin huaa hai,भारत में भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H08_M2.wav,F54,S1,H08,F,False,isa sahayooga heitu heitu bhii bahuta dhanyavaada,इस सहयोग हेतु हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H09_M2.wav,F54,S1,H09,F,False,para yaha sanbhava naa naa hoo sakaa,पर यह संभव ना ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H10_M2.wav,F54,S1,H10,F,False,meirii meirii baatoon ki meirii baatoon dhyaana diijiyei,मेरी मेरी बातों कि मेरी बातों ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H11_M2.wav,F54,S1,H11,F,False,yahaan sei sangharshha kaa daura,यहाँ से संघर्ष का दौर
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H12_M2.wav,F54,S1,H12,F,False,doonoon mein badaa antara thaa,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H13_M2.wav,F54,S1,H13,F,False,aapa sabhii sahayooga kei liyei bahuta dhanyavaada,आप सभी सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H14_M2.wav,F54,S1,H14,F,False,bahuta sei looga aisaa kara rahei hai,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H15_M2.wav,F54,S1,H15,F,False,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H16_M2.wav,F54,S1,H16,F,False,main krikeita koo kaaphii pasanda pasanda,मैं क्रिकेट को काफी पसंद पसंद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H17_M2.wav,F54,S1,H17,F,False,shaayada samajha samajha aa gayaa hoo,शायद समझ समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H18_M2.wav,F54,S1,H18,F,False,joo joo shaayada aapanei deikhaa naa hoo,जो जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H19_M2.wav,F54,S1,H19,F,False,main main bhuula hii,मैं मैं भूला ही
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H20_M2.wav,F54,S1,H20,F,False,magara vaha bhii vaha bhii nahiin huaa,मगर वह भी वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H21_M2.wav,F54,S1,H21,F,False,dara kaa artha hai bhaya,दर का अर्थ है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H22_M2.wav,F54,S1,H22,F,False,eika baara phira sei aabhaara,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H23_M2.wav,F54,S1,H23,F,False,naa jaanei kitanei looga padhtei hai,ना जाने कितने लोग पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H24_M2.wav,F54,S1,H24,F,False,abhii shaanta hii huuna,अभी शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H25_M2.wav,F54,S1,H25,F,False,svaagata kei liyei dhanyavaada,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H26_M2.wav,F54,S1,H26,F,False,aapa apanaa yaha achchhaa kaarya rakhein,आप अपना यह अच्छा कार्य रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H27_M2.wav,F54,S1,H27,F,False,main bhaarata mein bhaarata rahataa,मैं भारत में भारत रहता
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H28_M2.wav,F54,S1,H28,F,False,kahaa jaataa hai ki unhoonnei kabhii jiivana jhuutha kaa sahaaraa nahiin liyaa,कहा जाता है कि उन्होंने कभी जीवन झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H29_M2.wav,F54,S1,H29,F,False,aapakaa sandeisha paakara achchhaa lagaa,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H30_M2.wav,F54,S1,H30,F,False,jaldii sei jaldii kuchha kiijiei,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H01_M2.wav,F57,S1,H01,F,False,aapakei hindii pasanda karanei para khushii huii,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H02_M2.wav,F57,S1,H02,F,False,isakei badalei mein tuma aura maanaga loo,इसके बदले में तुम और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H03_M2.wav,F57,S1,H03,F,False,chikitsaa kaa artha hootaa hai ilaaja,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H04_M2.wav,F57,S1,H04,F,False,aisei aisei bhii jaarii rakhein,ऐसे ऐसे भी जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H05_M2.wav,F57,S1,H05,F,False,madada kei liyei dhanyavaada,मदद के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H06_M2.wav,F57,S1,H06,F,False,joo main kahataa huuna aba joo main kahataa huuna usakaa paalana karoo,जो मैं कहता हूं अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H07_M2.wav,F57,S1,H07,F,False,bhaarata mein aisaa nahiin huaa hai,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H08_M2.wav,F57,S1,H08,F,False,isa sahayooga heitu dhanyavaada,इस सहयोग हेतु धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H09_M2.wav,F57,S1,H09,F,False,para yaha sanbhava naa hoo sakaa,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H10_M2.wav,F57,S1,H10,F,False,meirii baatoon ki oora dhyaana diijiyei,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H11_M2.wav,F57,S1,H11,F,False,yahaan sei yahaan sei kaa daura shuruu huaa,यहाँ से यहाँ से का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H12_M2.wav,F57,S1,H12,F,False,doonoon mein antara thaa doonoon mein badaa antara thaa,दोनों में अंतर था दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H13_M2.wav,F57,S1,H13,F,False,aapa sabhii kei sahayooga dhanyavaada,आप सभी के सहयोग धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H14_M2.wav,F57,S1,H14,F,False,bahuta sei looga bahuta sei looga aisaa kara rahei hai,बहुत से लोग बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H15_M2.wav,F57,S1,H15,F,False,samaya kaa saatha hii nahiin usasei aagei chalaa,समय का साथ ही नहीं उससे आगे चला
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H16_M2.wav,F57,S1,H16,F,False,krikeita kheila koo main krikeita kheila koo kaaphii pasanda karataa huuna,क्रिकेट खेल को मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H17_M2.wav,F57,S1,H17,F,False,shaayada samajha aa gayaa hoo shaayada shaayada samajha aa gayaa,शायद समझ आ गया हो शायद शायद समझ आ गया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H18_M2.wav,F57,S1,H18,F,False,joo shaayada aapanei deikhaa naa hoo,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H19_M2.wav,F57,S1,H19,F,False,main bhuula hii gayaa thaa isa baata koo,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H20_M2.wav,F57,S1,H20,F,False,vaha bhii nahiin huaa magara bhii nahiin huaa,वह भी नहीं हुआ मगर भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H21_M2.wav,F57,S1,H21,F,False,dara kaa artha hootaa hai bhaya,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H22_M2.wav,F57,S1,H22,F,False,eika baara phira sei aabhaara,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H23_M2.wav,F57,S1,H23,F,False,naa jaanei kitanei looga isei padhtei hai,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H24_M2.wav,F57,S1,H24,F,False,abhii main shaanta hii huuna,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H25_M2.wav,F57,S1,H25,F,False,svaagata svaagata kei liyei dhanyavaada,स्वागत स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H26_M2.wav,F57,S1,H26,F,False,aapa apanaa achchhaa kaarya jaarii rakhein,आप अपना अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H27_M2.wav,F57,S1,H27,F,False,main bhaarata mein rahataa huuna,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H28_M2.wav,F57,S1,H28,F,False,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H29_M2.wav,F57,S1,H29,F,False,aapakaa sandeisha paakara achchhaa lagaa,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H30_M2.wav,F57,S1,H30,F,False,jaldii sei jaldii kiijiei,जल्दी से जल्दी कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H01_M2.wav,F59,S1,H01,F,False,aapakei hindii pasanda karanei khushii huii,आपके हिंदी पसंद करने खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H02_M2.wav,F59,S1,H02,F,False,isakei badalei mein tuma kuchha aura maanaga loo,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H03_M2.wav,F59,S1,H03,F,False,chikitsaa kaa artha hootaa hai ilaaja,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H04_M2.wav,F59,S1,H04,F,False,isei aisei hii jaarii rakhein,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H05_M2.wav,F59,S1,H05,F,False,madada kei liyei bahuta dhanyavaada,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H06_M2.wav,F59,S1,H06,F,False,aba joo main kahataa huuna usakaa paalana karoo,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H07_M2.wav,F59,S1,H07,F,False,bhaarata mein aisaa nahiin huaa hai,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H08_M2.wav,F59,S1,H08,F,False,isa sahayooga heitu bhii bahuta dhanyavaada,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H09_M2.wav,F59,S1,H09,F,False,para yaha sanbhava naa hoo sakaa,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H10_M2.wav,F59,S1,H10,F,False,meirii baatoon ki oora dhyaana diijiyei,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H11_M2.wav,F59,S1,H11,F,False,yahaan sei sangharshha kaa daura shuruu huaa,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H12_M2.wav,F59,S1,H12,F,False,doonoon mein badaa antara thaa,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H13_M2.wav,F59,S1,H13,F,False,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H14_M2.wav,F59,S1,H14,F,False,bahuta sei looga aisaa kara rahei hai,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H15_M2.wav,F59,S1,H15,F,False,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H16_M2.wav,F59,S1,H16,F,False,main krikeita kheila koo kaaphii pasanda karataa huuna,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H17_M2.wav,F59,S1,H17,F,False,shaayada samajha aa gayaa hoo,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H18_M2.wav,F59,S1,H18,F,False,shaayada deikhaa naa hoo aapanei deikhaa naa hoo,शायद देखा ना हो आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H19_M2.wav,F59,S1,H19,F,False,joo bhuula hii gayaa thaa isa baata koo,जो भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H20_M2.wav,F59,S1,H20,F,False,magara vaha bhii nahiin huaa,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H21_M2.wav,F59,S1,H21,F,False,dara kaa artha hootaa hai bhaya,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H22_M2.wav,F59,S1,H22,F,False,eika baara phira sei aabhaara,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H23_M2.wav,F59,S1,H23,F,False,naa jaanei naa jaanei kitanei looga isei padhtei hai,ना जाने ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H24_M2.wav,F59,S1,H24,F,False,abhii main shaanta hii huuna,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H25_M2.wav,F59,S1,H25,F,False,svaagata kei liyei dhanyavaada,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H26_M2.wav,F59,S1,H26,F,False,aapa apanaa yaha achchhaa kaarya jaarii rakhein,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H27_M2.wav,F59,S1,H27,F,False,main bhaarata mein rahataa huuna,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H28_M2.wav,F59,S1,H28,F,False,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H29_M2.wav,F59,S1,H29,F,False,aapakaa sandeisha paakara achchhaa lagaa,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H30_M2.wav,F59,S1,H30,F,False,jaldii sei jaldii kuchha kiijiei,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H01_M2.wav,F60,S1,H01,F,False,aapakei hindii pasanda karanei para khushii huii,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H02_M2.wav,F60,S1,H02,F,False,isakei badalei mein tuma kuchha aura maanaga loo,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H03_M2.wav,F60,S1,H03,F,False,chikitsaa kaa artha hootaa hai ilaaja,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H04_M2.wav,F60,S1,H04,F,False,isei aisei hii jaarii rakhein,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H05_M2.wav,F60,S1,H05,F,False,madada kei liyei bahuta dhanyavaada,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H06_M2.wav,F60,S1,H06,F,False,aba joo main kahataa huuna usakaa paalana karoo,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H07_M2.wav,F60,S1,H07,F,False,bhaarata mein aisaa nahiin huaa hai,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H08_M2.wav,F60,S1,H08,F,False,isa bahuta dhanyavaada,इस बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H09_M2.wav,F60,S1,H09,F,False,para yaha sanbhava hoo naa sakaa,पर यह संभव हो ना सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H10_M2.wav,F60,S1,H10,F,False,meirii baatoon ki oora dhyaana diijiyei,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H11_M2.wav,F60,S1,H11,F,False,yahaan sei sangharshha kaa daura shuruu huaa,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H12_M2.wav,F60,S1,H12,F,False,doonoon mein badaa antara thaa,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H13_M2.wav,F60,S1,H13,F,False,aapa sabhii kei sahayooga kei liyei dhanyavaada,आप सभी के सहयोग के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H14_M2.wav,F60,S1,H14,F,False,bahuta sei looga aisaa kara rahei hai,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H15_M2.wav,F60,S1,H15,F,False,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H16_M2.wav,F60,S1,H16,F,False,main krikeita kheila koo kaaphii pasanda karataa huuna,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H17_M2.wav,F60,S1,H17,F,False,shaayada samajha aa gayaa hoo,शायद समझ आ गया हो
